Steam Name, BuyOrderPrice
G3SG1 | Stinger (Field-Tested),0.23828,
AUG | Daedalus (Field-Tested),0.44436,
StatTrak™ Tec-9 | Flash Out (Minimal Wear),0.25116,
UMP-45 | Exposure (Battle-Scarred),0.32844,
Five-SeveN | Orange Peel (Factory New),0.26404,
Souvenir PP-Bizon | Irradiated Alert (Well-Worn),0.24472000000000002,
MP7 | Neon Ply (Well-Worn),0.32844,
SCAR-20 | Powercore (Field-Tested),0.23184,
Glock-18 | Ironwork (Factory New),0.44436,
Sealed Graffiti | BIG | London 2018,0.0,
MP5-SD | Agent (Battle-Scarred),0.24472000000000002,
MP5-SD | Gauss (Battle-Scarred),0.23184,
StatTrak™ P2000 | Urban Hazard (Minimal Wear),0.1932,
StatTrak™ Galil AR | Akoben (Field-Tested),0.2254,
Glock-18 | Sacrifice (Minimal Wear),0.23184,
Nova | Wild Six (Field-Tested),0.29624,
MP5-SD | Gauss (Well-Worn),0.2254,
Sealed Graffiti | BIG | Boston 2018,0.0,
Tec-9 | Sandstorm (Minimal Wear),0.50232,
Sealed Graffiti | Easy Peasy,0.0,
CZ75-Auto | Army Sheen (Minimal Wear),0.27692,
StatTrak™ UMP-45 | Labyrinth (Minimal Wear),0.25116,
P90 | Sunset Lily (Factory New),1.127,
Sawed-Off | Full Stop (Field-Tested),0.3542,
Tec-9 | Bamboo Forest (Field-Tested),0.36707999999999996,
StatTrak™ FAMAS | Crypsis (Battle-Scarred),0.25116,
P250 | Mint Kimono (Field-Tested),0.3542,
SCAR-20 | Storm (Minimal Wear),0.47656,
P250 | Contamination (Field-Tested),0.26404,
CZ75-Auto | Pole Position (Battle-Scarred),0.26404,
SSG 08 | Necropos (Well-Worn),0.11592,
Souvenir UMP-45 | Facility Dark (Factory New),0.42504000000000003,
Dual Berettas | Royal Consorts (Field-Tested),0.23828,
MP5-SD | Agent (Well-Worn),0.24472000000000002,
Glock-18 | Weasel (Well-Worn),0.33488,
PP-Bizon | Embargo (Battle-Scarred),0.32844,
StatTrak™ Glock-18 | Oxide Blaze (Field-Tested),0.30268,
StatTrak™ Five-SeveN | Capillary (Well-Worn),0.44436,
StatTrak™ Glock-18 | Ironwork (Well-Worn),0.37351999999999996,
Souvenir Sawed-Off | Irradiated Alert (Battle-Scarred),0.18675999999999998,
Sealed Graffiti | Space Soldiers | London 2018,0.0,
StatTrak™ MP7 | Armor Core (Battle-Scarred),0.23184,
Dual Berettas | Royal Consorts (Well-Worn),0.23184,
StatTrak™ Glock-18 | Ironwork (Battle-Scarred),0.37351999999999996,
XM1014 | Ziggy (Battle-Scarred),0.24472000000000002,
SG 553 | Aloha (Factory New),0.15456,
XM1014 | Ziggy (Field-Tested),0.23184,
StatTrak™ M249 | Warbird (Battle-Scarred),0.30268,
P90 | Grim (Well-Worn),0.21896000000000002,
CZ75-Auto | Crimson Web (Well-Worn),0.30268,
StatTrak™ Glock-18 | Oxide Blaze (Battle-Scarred),0.29624,
StatTrak™ PP-Bizon | Jungle Slipstream (Minimal Wear),0.21896000000000002,
StatTrak™ R8 Revolver | Survivalist (Well-Worn),0.20608,
Nova | Walnut (Field-Tested),0.2254,
Souvenir Sawed-Off | Snake Camo (Minimal Wear),0.4186,
Tec-9 | Bamboozle (Field-Tested),0.2254,
Galil AR | Sandstorm (Field-Tested),0.27692,
StatTrak™ MAG-7 | Cobalt Core (Battle-Scarred),0.20608,
StatTrak™ G3SG1 | Hunter (Minimal Wear),0.19964,
Souvenir G3SG1 | Polar Camo (Well-Worn),0.18032,
SCAR-20 | Powercore (Battle-Scarred),0.23184,
MP9 | Bioleak (Minimal Wear),0.23184,
StatTrak™ Negev | Terrain (Field-Tested),0.20608,
UMP-45 | Indigo (Minimal Wear),0.47656,
MP5-SD | Co-Processor (Field-Tested),0.1932,
StatTrak™ UMP-45 | Corporal (Field-Tested),0.1932,
StatTrak™ P90 | Traction (Battle-Scarred),0.18675999999999998,
StatTrak™ M249 | System Lock (Battle-Scarred),0.19964,
Sealed Graffiti | ELEAGUE | Boston 2018,0.0,
AK-47 | Uncharted (Field-Tested),0.34132,
MP9 | Dart (Minimal Wear),0.30912,
Negev | Dazzle (Minimal Wear),0.15456,
P90 | Storm (Minimal Wear),0.45724,
Sealed Graffiti | Renegades | London 2018,0.0,
Souvenir MAC-10 | Calf Skin (Battle-Scarred),0.49588000000000004,
Tec-9 | Bamboozle (Battle-Scarred),0.23828,
MAG-7 | Firestarter (Minimal Wear),0.30912,
StatTrak™ G3SG1 | Black Sand (Battle-Scarred),0.27692,
Souvenir Nova | Mandrel (Factory New),0.47656,
StatTrak™ Tec-9 | Jambiya (Field-Tested),0.25116,
XM1014 | Banana Leaf (Factory New),1.0948,
MP9 | Capillary (Factory New),0.29624,
Galil AR | Kami (Field-Tested),0.20608,
★ Sport Gloves | Amphibious (Minimal Wear),888.3336,
StatTrak™ PP-Bizon | Photic Zone (Minimal Wear),0.90804,
Negev | Nuclear Waste (Field-Tested),0.26404,
StatTrak™ MP9 | Bioleak (Battle-Scarred),0.4186,
XM1014 | Red Python (Field-Tested),0.3542,
Glock-18 | Catacombs (Battle-Scarred),0.25116,
CZ75-Auto | Tuxedo (Factory New),1.05616,
StatTrak™ Sawed-Off | Zander (Factory New),0.62468,
MAG-7 | Heat (Battle-Scarred),0.24472000000000002,
Sealed Graffiti | Twin Koi,0.0,
Sealed Graffiti | Vega Squadron | Boston 2018,0.0,
★ StatTrak™ Skeleton Knife | Slaughter (Factory New),797.4974,
Souvenir Tec-9 | VariCamo (Factory New),1.7516800000000001,
MP9 | Ruby Poison Dart (Minimal Wear),0.8565200000000001,
Tec-9 | Cut Out (Minimal Wear),0.53452,
MP7 | Special Delivery (Well-Worn),1.04328,
StatTrak™ SG 553 | Aloha (Minimal Wear),0.26404,
Souvenir Glock-18 | Groundwater (Field-Tested),1.4811999999999999,
AWP | Pit Viper (Well-Worn),0.56028,
AUG | Arctic Wolf (Well-Worn),1.58424,
Sawed-Off | Serenity (Field-Tested),0.71484,
AUG | Arctic Wolf (Field-Tested),1.04972,
StatTrak™ Galil AR | Rocket Pop (Well-Worn),0.52164,
StatTrak™ Sawed-Off | Origami (Factory New),0.57316,
★ Karambit | Freehand (Well-Worn),209.11324,
Negev | Palm (Field-Tested),0.56028,
P250 | Franklin (Field-Tested),0.7084,
★ StatTrak™ Stiletto Knife | Ultraviolet (Field-Tested),79.30216,
★ StatTrak™ Bayonet | Ultraviolet (Minimal Wear),161.0644,
M249 | Emerald Poison Dart (Factory New),0.95956,
SSG 08 | Ghost Crusader (Well-Worn),0.34132,
XM1014 | Grassland (Minimal Wear),0.76636,
SSG 08 | Ghost Crusader (Battle-Scarred),0.33488,
StatTrak™ Galil AR | Crimson Tsunami (Battle-Scarred),0.8436400000000001,
AWP | Pit Viper (Minimal Wear),0.52164,
StatTrak™ XM1014 | Ziggy (Well-Worn),0.8694000000000001,
P250 | Wingshot (Field-Tested),0.79856,
G3SG1 | Stinger (Factory New),0.79212,
Desert Eagle | Night (Well-Worn),1.1592,
StatTrak™ CZ75-Auto | Pole Position (Battle-Scarred),0.48944000000000004,
StatTrak™ PP-Bizon | Osiris (Well-Worn),0.8372,
Souvenir P90 | Ash Wood (Minimal Wear),0.8500800000000001,
StatTrak™ PP-Bizon | Night Riot (Factory New),0.50232,
StatTrak™ SSG 08 | Necropos (Battle-Scarred),0.45724,
StatTrak™ CZ75-Auto | Tacticat (Field-Tested),0.53452,
Desert Eagle | Naga (Field-Tested),0.8436400000000001,
StatTrak™ MAG-7 | Cobalt Core (Minimal Wear),0.57316,
AUG | Daedalus (Factory New),0.68264,
StatTrak™ Sawed-Off | Highwayman (Field-Tested),0.78568,
CZ75-Auto | Crimson Web (Minimal Wear),0.68908,
Desert Eagle | Corinthian (Minimal Wear),0.69552,
CZ75-Auto | Green Plaid (Factory New),0.72128,
StatTrak™ Galil AR | Kami (Well-Worn),0.70196,
StatTrak™ Glock-18 | Sacrifice (Battle-Scarred),0.59248,
Tec-9 | Avalanche (Well-Worn),0.94668,
StatTrak™ SSG 08 | Abyss (Well-Worn),0.44436,
StatTrak™ R8 Revolver | Survivalist (Factory New),0.65044,
USP-S | Flashback (Well-Worn),0.8565200000000001,
StatTrak™ FAMAS | Survivor Z (Field-Tested),0.6118,
Desert Eagle | Light Rail (Field-Tested),0.7470399999999999,
StatTrak™ SG 553 | Triarch (Well-Worn),0.5152,
Souvenir G3SG1 | Polar Camo (Minimal Wear),0.9724400000000001,
StatTrak™ Five-SeveN | Buddy (Battle-Scarred),0.62468,
StatTrak™ Glock-18 | Sacrifice (Well-Worn),0.62468,
StatTrak™ AUG | Triqua (Minimal Wear),0.46368,
StatTrak™ Glock-18 | Catacombs (Minimal Wear),0.8372,
Glock-18 | Grinder (Minimal Wear),0.8565200000000001,
Souvenir P250 | Facility Draft (Factory New),0.7470399999999999,
Sawed-Off | Amber Fade (Factory New),0.59248,
MAC-10 | Heat (Well-Worn),0.79212,
Souvenir AUG | Colony (Minimal Wear),0.56672,
StatTrak™ Sawed-Off | Morris (Minimal Wear),0.1932,
USP-S | Pathfinder (Field-Tested),2.3506,
R8 Revolver | Reboot (Field-Tested),0.47656,
Sealed Graffiti | G2 Esports | Atlanta 2017,0.0,
Five-SeveN | Triumvirate (Field-Tested),0.59892,
CZ75-Auto | Tuxedo (Minimal Wear),0.7728,
Souvenir Glock-18 | Night (Field-Tested),1.01752,
StatTrak™ Tec-9 | Re-Entry (Field-Tested),0.81144,
StatTrak™ P2000 | Red FragCam (Battle-Scarred),0.61824,
P250 | Exchanger (Factory New),0.42504000000000003,
M249 | Impact Drill (Minimal Wear),0.27048,
Tec-9 | Isaac (Minimal Wear),0.9917600000000001,
USP-S | Lead Conduit (Well-Worn),0.54096,
P250 | Steel Disruption (Minimal Wear),0.53452,
StatTrak™ Dual Berettas | Black Limba (Minimal Wear),2.46652,
Sealed Graffiti | Space Soldiers | Boston 2018,0.0,
Sealed Graffiti | Virtus.Pro | London 2018,0.0,
Galil AR | Signal (Minimal Wear),0.49588000000000004,
StatTrak™ SCAR-20 | Jungle Slipstream (Factory New),0.483,
Tec-9 | Brass (Well-Worn),0.29624,
StatTrak™ P90 | Elite Build (Well-Worn),0.27048,
P90 | Chopper (Field-Tested),0.52164,
SG 553 | Atlas (Factory New),0.18032,
Souvenir MAC-10 | Indigo (Well-Worn),0.68908,
StatTrak™ Galil AR | Kami (Field-Tested),0.483,
Dual Berettas | Pyre (Battle-Scarred),2.08656,
StatTrak™ Dual Berettas | Dualing Dragons (Field-Tested),0.4186,
Souvenir PP-Bizon | Candy Apple (Factory New),1.42324,
AUG | Radiation Hazard (Well-Worn),0.41216,
MAC-10 | Urban DDPAT (Field-Tested),0.48944000000000004,
StatTrak™ M249 | Magma (Minimal Wear),0.66332,
MAC-10 | Last Dive (Minimal Wear),0.5474,
P250 | Nevermore (Minimal Wear),0.50232,
Sawed-Off | Highwayman (Field-Tested),0.31556,
M4A1-S | Nitro (Battle-Scarred),0.49588000000000004,
StatTrak™ AUG | Amber Slipstream (Minimal Wear),0.44436,
Souvenir Five-SeveN | Coolant (Minimal Wear),0.7084,
Souvenir MAG-7 | Irradiated Alert (Well-Worn),0.18032,
M4A1-S | Moss Quartz (Battle-Scarred),2.3506,
AUG | Aristocrat (Battle-Scarred),0.49588000000000004,
StatTrak™ XM1014 | Scumbria (Battle-Scarred),0.17388,
StatTrak™ MAC-10 | Rangeen (Battle-Scarred),0.4508,
MAC-10 | Pipe Down (Minimal Wear),0.50232,
Nova | Ghost Camo (Factory New),0.50232,
StatTrak™ Negev | Man-o'-war (Field-Tested),0.27692,
G3SG1 | Scavenger (Minimal Wear),0.50232,
Nova | Ranger (Factory New),0.32844,
P250 | Nevermore (Well-Worn),0.52164,
Negev | Nuclear Waste (Well-Worn),0.2576,
MAC-10 | Whitefish (Factory New),0.32844,
XM1014 | Seasons (Minimal Wear),0.5474,
MP5-SD | Co-Processor (Minimal Wear),0.30912,
StatTrak™ G3SG1 | Black Sand (Well-Worn),0.30912,
StatTrak™ MP7 | Akoben (Factory New),0.50232,
Sealed Graffiti | Team Liquid | London 2018,0.0,
MAG-7 | Petroglyph (Minimal Wear),0.36707999999999996,
M4A1-S | Moss Quartz (Field-Tested),2.3506,
SG 553 | Anodized Navy (Minimal Wear),0.53452,
AUG | Daedalus (Well-Worn),0.42504000000000003,
Souvenir Negev | CaliCamo (Field-Tested),0.54096,
StatTrak™ M249 | Magma (Battle-Scarred),0.3864,
P90 | Traction (Factory New),0.56028,
StatTrak™ P250 | Valence (Field-Tested),0.33488,
StatTrak™ XM1014 | Slipstream (Minimal Wear),0.30912,
Five-SeveN | Violent Daimyo (Factory New),0.41216,
CZ75-Auto | Poison Dart (Field-Tested),0.32844,
StatTrak™ M249 | Spectre (Well-Worn),0.25116,
Sealed Graffiti | Virtus.Pro | Krakow 2017,0.0,
StatTrak™ Galil AR | Kami (Battle-Scarred),0.52808,
Souvenir UMP-45 | Urban DDPAT (Minimal Wear),0.6118,
Sealed Graffiti | Flipsid3 Tactics | Boston 2018,0.0,
StatTrak™ P250 | Ripple (Factory New),0.48944000000000004,
Dual Berettas | Pyre (Field-Tested),2.22824,
CZ75-Auto | Tacticat (Minimal Wear),0.4508,
Souvenir Nova | Walnut (Minimal Wear),0.6118,
StatTrak™ SCAR-20 | Outbreak (Field-Tested),0.27692,
Dual Berettas | Pyre (Well-Worn),1.7967600000000001,
StatTrak™ P90 | Virus (Factory New),8.44928,
StatTrak™ MAG-7 | Hard Water (Minimal Wear),1.46188,
StatTrak™ Five-SeveN | Hyper Beast (Battle-Scarred),19.88672,
CZ75-Auto | Twist (Factory New),0.7470399999999999,
StatTrak™ MAC-10 | Pipe Down (Field-Tested),0.81144,
Desert Eagle | Bronze Deco (Battle-Scarred),0.50232,
G3SG1 | Scavenger (Factory New),0.7405999999999999,
★ StatTrak™ Flip Knife | Black Laminate (Well-Worn),83.24988,
PP-Bizon | Osiris (Factory New),0.76636,
StatTrak™ SG 553 | Aerial (Field-Tested),0.19964,
XM1014 | Ziggy (Factory New),0.77924,
StatTrak™ CZ75-Auto | Pole Position (Field-Tested),0.5152,
PP-Bizon | Chemical Green (Factory New),0.9788800000000001,
M249 | Nebula Crusader (Field-Tested),0.7470399999999999,
SSG 08 | Acid Fade (Factory New),0.8694000000000001,
StatTrak™ MAG-7 | SWAG-7 (Well-Worn),0.52164,
StatTrak™ P2000 | Urban Hazard (Factory New),0.59892,
Souvenir Sawed-Off | Sage Spray (Factory New),0.76636,
StatTrak™ Glock-18 | Catacombs (Well-Worn),1.127,
SSG 08 | Slashed (Field-Tested),0.36707999999999996,
G3SG1 | Orange Kimono (Factory New),0.8694000000000001,
P250 | Supernova (Factory New),0.77924,
UMP-45 | Metal Flowers (Factory New),0.79856,
StatTrak™ Tec-9 | Bamboozle (Well-Worn),0.7534799999999999,
Sawed-Off | Limelight (Minimal Wear),0.65044,
USP-S | Flashback (Minimal Wear),0.66332,
Desert Eagle | Light Rail (Battle-Scarred),0.72128,
StatTrak™ MP9 | Goo (Battle-Scarred),0.71484,
Sealed Graffiti | Ivette,0.0,
UMP-45 | Exposure (Factory New),0.8629600000000001,
StatTrak™ M249 | Emerald Poison Dart (Well-Worn),0.82432,
USP-S | Guardian (Field-Tested),0.89516,
Galil AR | Firefight (Minimal Wear),0.52164,
MAG-7 | Petroglyph (Factory New),0.7599199999999999,
Sealed Graffiti | Martha,0.0,
Dual Berettas | Urban Shock (Field-Tested),0.72128,
StatTrak™ XM1014 | Red Python (Well-Worn),0.5152,
R8 Revolver | Nitro (Factory New),0.50232,
StatTrak™ Sawed-Off | Black Sand (Factory New),0.63756,
StatTrak™ Tec-9 | Ice Cap (Factory New),0.92736,
UMP-45 | Metal Flowers (Field-Tested),0.41216,
StatTrak™ Nova | Wood Fired (Factory New),0.47012,
StatTrak™ UMP-45 | Arctic Wolf (Field-Tested),0.69552,
StatTrak™ MP7 | Armor Core (Factory New),0.483,
StatTrak™ PP-Bizon | Photic Zone (Well-Worn),0.24472000000000002,
Souvenir Galil AR | Hunting Blind (Well-Worn),0.68264,
P250 | Wingshot (Well-Worn),0.8565200000000001,
StatTrak™ Nova | Gila (Field-Tested),0.47656,
StatTrak™ Nova | Toy Soldier (Field-Tested),0.68264,
Souvenir G3SG1 | Jungle Dashed (Field-Tested),0.68264,
Sawed-Off | Highwayman (Minimal Wear),0.54096,
StatTrak™ Five-SeveN | Violent Daimyo (Well-Worn),0.7084,
StatTrak™ Sawed-Off | Highwayman (Well-Worn),0.56028,
Dual Berettas | Moon in Libra (Minimal Wear),0.53452,
SG 553 | Phantom (Minimal Wear),0.37995999999999996,
FAMAS | Survivor Z (Factory New),0.4508,
StatTrak™ MP5-SD | Gauss (Field-Tested),0.47012,
StatTrak™ Galil AR | Sandstorm (Battle-Scarred),0.54096,
StatTrak™ UMP-45 | Scaffold (Battle-Scarred),0.8372,
M4A1-S | Briefing (Field-Tested),0.8372,
StatTrak™ PP-Bizon | Osiris (Battle-Scarred),0.7534799999999999,
StatTrak™ Nova | Exo (Factory New),0.54096,
MP9 | Green Plaid (Factory New),1.01108,
MP9 | Dart (Factory New),0.39928,
StatTrak™ Glock-18 | Bunsen Burner (Battle-Scarred),0.61824,
Galil AR | Kami (Minimal Wear),0.57316,
StatTrak™ AUG | Ricochet (Battle-Scarred),0.4186,
Dual Berettas | Retribution (Minimal Wear),0.9338,
SSG 08 | Red Stone (Factory New),0.59892,
Five-SeveN | Retrobution (Well-Worn),0.77924,
M4A1-S | VariCamo (Factory New),1.16564,
StatTrak™ Tec-9 | Cracked Opal (Factory New),0.9338,
M249 | Nebula Crusader (Battle-Scarred),0.68908,
StatTrak™ MAG-7 | Petroglyph (Well-Worn),0.4508,
M4A1-S | Moss Quartz (Factory New),2.49872,
Souvenir PP-Bizon | Brass (Well-Worn),1.34596,
StatTrak™ CZ75-Auto | Red Astor (Battle-Scarred),0.54096,
Souvenir CZ75-Auto | Nitro (Battle-Scarred),0.81788,
StatTrak™ Nova | Wild Six (Battle-Scarred),0.49588000000000004,
SG 553 | Triarch (Minimal Wear),0.37995999999999996,
P250 | Mint Kimono (Factory New),1.01752,
StatTrak™ UMP-45 | Grand Prix (Field-Tested),0.483,
StatTrak™ MP7 | Cirrus (Minimal Wear),0.63112,
Souvenir MAG-7 | Irradiated Alert (Minimal Wear),0.63756,
USP-S | Lead Conduit (Minimal Wear),0.72128,
StatTrak™ CZ75-Auto | Hexane (Field-Tested),0.72128,
StatTrak™ SG 553 | Danger Close (Minimal Wear),0.23184,
StatTrak™ Nova | Wild Six (Well-Worn),0.63112,
Sawed-Off | Serenity (Battle-Scarred),0.7084,
Souvenir PP-Bizon | Chemical Green (Minimal Wear),0.91448,
StatTrak™ MP9 | Deadly Poison (Field-Tested),0.46368,
StatTrak™ PP-Bizon | Embargo (Well-Worn),0.7405999999999999,
StatTrak™ MAG-7 | SWAG-7 (Battle-Scarred),0.46368,
B Squadron Officer | SAS,0.62468,
StatTrak™ Five-SeveN | Flame Test (Factory New),0.56028,
XM1014 | Urban Perforated (Minimal Wear),0.59892,
MAG-7 | Praetorian (Well-Worn),0.60536,
StatTrak™ Negev | Lionfish (Well-Worn),0.53452,
StatTrak™ Dual Berettas | Elite 1.6 (Factory New),0.54096,
Souvenir Negev | Nuclear Waste (Minimal Wear),0.9016,
StatTrak™ UMP-45 | Exposure (Well-Worn),0.8565200000000001,
Glock-18 | Weasel (Minimal Wear),0.72128,
Nova | Walnut (Battle-Scarred),0.2576,
StatTrak™ UMP-45 | Moonrise (Field-Tested),0.52808,
StatTrak™ Nova | Wild Six (Field-Tested),0.55384,
Five-SeveN | Retrobution (Battle-Scarred),0.63112,
StatTrak™ UMP-45 | Arctic Wolf (Battle-Scarred),0.56672,
StatTrak™ UMP-45 | Scaffold (Well-Worn),0.79856,
P90 | Chopper (Well-Worn),0.8565200000000001,
StatTrak™ SG 553 | Triarch (Battle-Scarred),0.42504000000000003,
Tec-9 | Bamboo Forest (Factory New),1.52628,
StatTrak™ FAMAS | Survivor Z (Battle-Scarred),0.55384,
StatTrak™ MAG-7 | Popdog (Factory New),0.52808,
P250 | Hive (Field-Tested),0.79212,
Sealed Graffiti | Kisses,0.0,
Desert Eagle | Naga (Well-Worn),0.8436400000000001,
StatTrak™ P90 | Elite Build (Field-Tested),0.39928,
Tec-9 | Avalanche (Battle-Scarred),0.9853200000000001,
Sealed Graffiti | Welcome to the Clutch,0.0,
StatTrak™ Dual Berettas | Balance (Minimal Wear),0.61824,
Souvenir Five-SeveN | Coolant (Factory New),1.1592,
StatTrak™ SCAR-20 | Grotto (Factory New),0.7470399999999999,
M249 | Nebula Crusader (Well-Worn),0.6762,
StatTrak™ R8 Revolver | Memento (Minimal Wear),0.56028,
StatTrak™ MP5-SD | Agent (Battle-Scarred),0.55384,
StatTrak™ MAC-10 | Oceanic (Factory New),0.56672,
StatTrak™ Five-SeveN | Kami (Field-Tested),0.68264,
StatTrak™ Galil AR | Akoben (Minimal Wear),0.42504000000000003,
Sealed Graffiti | Flickshot,0.0,
StatTrak™ M249 | Aztec (Battle-Scarred),0.42504000000000003,
Souvenir P90 | Glacier Mesh (Battle-Scarred),0.61824,
SSG 08 | Sand Dune (Well-Worn),0.36707999999999996,
StatTrak™ MAC-10 | Lapis Gator (Minimal Wear),0.66332,
StatTrak™ XM1014 | Quicksilver (Factory New),0.68264,
PP-Bizon | Blue Streak (Well-Worn),0.63756,
SCAR-20 | Crimson Web (Battle-Scarred),0.61824,
StatTrak™ MAG-7 | Petroglyph (Field-Tested),0.44436,
StatTrak™ P90 | Traction (Minimal Wear),0.56028,
StatTrak™ P90 | Grim (Battle-Scarred),0.322,
Souvenir Sawed-Off | Irradiated Alert (Minimal Wear),0.46368,
StatTrak™ FAMAS | Decommissioned (Minimal Wear),0.48944000000000004,
MP7 | Armor Core (Factory New),0.14812,
P90 | Module (Factory New),0.61824,
Desert Eagle | Mudder (Factory New),0.50232,
Sealed Graffiti | G2 Esports | Boston 2018,0.0,
FAMAS | Contrast Spray (Field-Tested),0.60536,
StatTrak™ P2000 | Pulse (Well-Worn),0.39284,
StatTrak™ SCAR-20 | Torn (Minimal Wear),0.5152,
StatTrak™ CZ75-Auto | Eco (Well-Worn),0.6762,
StatTrak™ MP9 | Capillary (Minimal Wear),0.5474,
MP7 | Olive Plaid (Minimal Wear),0.49588000000000004,
Sealed Graffiti | Natus Vincere | London 2018,0.0,
AUG | Condemned (Factory New),0.39284,
Sealed Graffiti | Cloud9 | London 2018,0.0,
Sealed Graffiti | GODSENT | Atlanta 2017,0.0,
MAC-10 | Heat (Field-Tested),0.7728,
StatTrak™ Dual Berettas | Shred (Factory New),0.68264,
StatTrak™ XM1014 | Red Python (Field-Tested),0.60536,
StatTrak™ MAC-10 | Whitefish (Minimal Wear),0.47012,
StatTrak™ PP-Bizon | Cobalt Halftone (Minimal Wear),0.79856,
Glock-18 | Moonrise (Minimal Wear),0.60536,
StatTrak™ SCAR-20 | Powercore (Field-Tested),0.46368,
Tec-9 | Toxic (Field-Tested),1.24292,
StatTrak™ Nova | Plume (Minimal Wear),0.6762,
StatTrak™ G3SG1 | High Seas (Battle-Scarred),0.59892,
StatTrak™ MAG-7 | Sonar (Factory New),0.5474,
Tec-9 | Brass (Minimal Wear),0.82432,
StatTrak™ MP7 | Neon Ply (Battle-Scarred),0.7728,
CZ75-Auto | Red Astor (Minimal Wear),0.47012,
AUG | Aristocrat (Minimal Wear),0.7084,
MP5-SD | Agent (Minimal Wear),0.48944000000000004,
Sealed Graffiti | Fnatic | Atlanta 2017,0.0,
StatTrak™ MP9 | Goo (Field-Tested),0.66976,
StatTrak™ MAC-10 | Pipe Down (Well-Worn),0.68908,
AUG | Ricochet (Well-Worn),0.46368,
StatTrak™ MP7 | Neon Ply (Well-Worn),0.90804,
Sealed Graffiti | Cloud9 | Krakow 2017,0.0,
AK-47 | Baroque Purple (Well-Worn),1.36528,
Galil AR | Blue Titanium (Factory New),0.60536,
G3SG1 | High Seas (Minimal Wear),0.65044,
StatTrak™ G3SG1 | Ventilator (Factory New),0.56672,
StatTrak™ UMP-45 | Exposure (Field-Tested),0.63112,
R8 Revolver | Amber Fade (Field-Tested),0.60536,
MP7 | Gunsmoke (Minimal Wear),0.53452,
StatTrak™ Galil AR | Sandstorm (Well-Worn),0.8694000000000001,
Souvenir Glock-18 | Night (Well-Worn),1.36528,
StatTrak™ P250 | Verdigris (Minimal Wear),0.42504000000000003,
StatTrak™ CZ75-Auto | Twist (Minimal Wear),0.56028,
Five-SeveN | Buddy (Minimal Wear),0.47012,
M4A1-S | Basilisk (Field-Tested),1.0626,
AK-47 | Baroque Purple (Battle-Scarred),1.39104,
AUG | Ricochet (Minimal Wear),0.37351999999999996,
P250 | Contamination (Minimal Wear),0.45724,
StatTrak™ P2000 | Obsidian (Well-Worn),0.7470399999999999,
Glock-18 | Blue Fissure (Minimal Wear),0.66976,
SG 553 | Aerial (Factory New),0.23828,
PP-Bizon | Fuel Rod (Battle-Scarred),0.77924,
Souvenir UMP-45 | Scorched (Factory New),0.79856,
StatTrak™ P90 | Grim (Field-Tested),0.36707999999999996,
StatTrak™ G3SG1 | Stinger (Battle-Scarred),0.42504000000000003,
